AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Age,Complain,Education,Income,Kidhome,Marital_Status,MntFishProducts,MntFruits,MntGoldProds,MntMeatProducts,MntSweetProducts,MntWines,NumCatalogPurchases,NumDealsPurchases,NumStorePurchases,NumWebPurchases,NumWebVisitsMonth,Recency,Teenhome,Time_Customer,Response
0,0,0,0,0,44,0,Graduation,88325,0,Together,93,71,53,860,27,519,2,1,9,6,2,42,0,11.183561643835617,0
0,0,0,0,0,74,0,Graduation,67046,0,Widow,23,35,107,133,151,544,5,2,4,4,2,92,1,12.265753424657534,0
0,0,0,0,0,70,0,2n Cycle,41769,0,Divorced,32,29,27,131,0,302,1,6,7,8,8,31,1,12.161643835616438,0
0,0,0,0,0,53,0,Graduation,36026,2,Married,6,4,17,10,4,20,0,2,3,2,6,34,1,11.076712328767123,0
0,0,0,0,0,54,0,PhD,32892,1,Together,2,0,2,15,1,26,0,2,3,3,8,78,0,10.884931506849314,0
0,0,0,0,0,53,0,Basic,25224,1,Married,11,9,8,12,2,4,1,2,3,1,3,36,0,11.076712328767123,0
0,0,0,0,0,46,0,Basic,15862,1,Single,11,1,10,4,9,1,0,1,3,1,8,26,0,11.794520547945206,0
0,0,1,0,0,54,0,Master,35178,1,Married,2,1,18,13,2,23,1,1,2,1,7,10,0,12.254794520547945,1
0,0,0,0,0,66,0,Graduation,65492,0,Married,210,161,47,295,85,247,7,2,13,4,2,73,0,11.210958904109589,0
0,0,0,0,0,56,0,PhD,51039,1,Married,65,64,109,79,0,100,2,2,4,6,7,11,1,12.33972602739726,0
1,0,0,0,0,55,0,PhD,67536,0,Married,23,0,35,447,71,1253,5,3,11,11,8,45,1,11.893150684931507,0
0,0,0,0,0,67,0,Graduation,28087,1,Together,13,8,21,17,0,53,2,3,2,2,7,77,1,12.336986301369864,0
0,0,0,0,0,34,0,Graduation,42691,0,Married,38,2,58,64,17,179,1,1,6,5,5,48,0,11.657534246575343,0
0,0,0,0,1,63,0,2n Cycle,81975,0,Divorced,180,76,27,184,138,983,3,1,4,6,7,2,1,12.26849315068493,0
0,0,0,0,0,73,0,Graduation,44213,1,Single,0,11,7,35,4,95,1,4,5,2,6,48,1,11.36986301369863,0
0,0,0,0,0,60,0,Graduation,48006,1,Married,3,0,2,11,2,23,0,1,3,1,6,55,1,10.843835616438357,0
0,0,0,0,0,77,0,PhD,56223,0,Married,16,28,4,31,0,77,1,2,5,2,4,72,1,11.312328767123288,0
0,0,0,0,0,70,0,Master,51124,1,Single,0,1,4,11,1,26,0,2,3,1,3,79,1,11.317808219178081,0
0,0,0,0,0,51,0,PhD,34596,1,Married,0,0,7,2,0,14,0,1,2,1,8,48,0,12.0,0
0,0,0,0,0,65,0,Master,41275,1,Together,0,4,9,22,2,24,1,4,3,3,5,33,2,11.054794520547945,0
0,0,0,0,0,73,0,Graduation,82623,0,Divorced,172,34,173,204,153,204,9,1,4,2,1,58,0,11.421917808219177,0
0,0,0,0,0,56,0,Graduation,54803,0,Single,28,0,142,92,27,404,2,2,9,6,4,65,1,12.643835616438356,0
0,0,0,0,0,50,0,2n Cycle,37284,1,Married,2,1,6,2,1,11,0,1,3,0,6,46,1,12.04109589041096,0
0,0,0,0,0,48,0,PhD,42997,1,Single,0,0,5,5,1,4,0,1,2,1,7,91,1,11.347945205479451,0
0,0,0,0,0,71,0,PhD,65324,0,Married,21,0,5,102,32,384,2,3,9,6,4,0,1,11.252054794520548,0
0,0,0,0,0,55,0,PhD,67353,0,Married,0,17,35,151,8,702,6,5,12,5,2,37,1,11.282191780821918,0
0,0,0,0,0,60,0,Graduation,47009,0,Together,59,45,90,73,10,171,2,4,8,3,4,89,1,11.531506849315068,0
0,0,0,0,0,45,0,Graduation,81702,0,Divorced,28,50,187,774,31,563,7,1,12,7,3,98,0,12.553424657534247,0
1,0,0,0,0,67,0,Graduation,72905,0,Married,181,114,203,445,165,407,7,1,9,3,1,52,0,11.224657534246575,0
0,0,0,1,0,57,0,Master,43795,0,Together,4,11,107,53,3,314,3,3,4,7,7,11,1,11.490410958904109,1
0,0,0,0,0,64,0,2n Cycle,59184,0,Widow,259,142,66,113,151,341,6,3,12,6,5,6,1,12.591780821917808,0
0,0,0,0,0,69,0,2n Cycle,58821,0,Together,19,14,28,154,0,513,2,1,9,9,6,44,1,11.501369863013698,0
0,0,0,0,1,71,0,Graduation,80067,0,Married,27,17,51,813,173,519,6,1,6,4,2,82,0,11.564383561643835,0
0,0,0,1,0,56,0,Master,62772,0,Single,43,49,108,157,8,581,6,1,11,5,2,74,1,11.901369863013699,0
0,0,1,0,0,57,0,Graduation,19514,1,Married,2,3,28,21,1,14,1,4,2,3,8,47,1,11.210958904109589,1
0,0,0,0,0,46,0,2n Cycle,7500,1,Together,3,8,21,11,8,2,2,4,2,3,7,7,0,11.934246575342465,0
0,0,0,0,0,41,0,2n Cycle,14796,1,Married,7,3,16,8,4,13,0,2,3,1,9,1,0,12.56986301369863,1
0,0,0,0,0,39,0,2n Cycle,21955,1,Married,17,1,11,7,14,5,1,2,3,2,6,81,0,11.597260273972603,0
0,0,0,0,0,44,0,Graduation,54386,0,Married,62,21,25,64,21,277,2,2,10,3,3,8,1,11.906849315068493,0
0,0,0,0,0,55,0,PhD,80336,0,Married,160,19,66,456,142,209,9,1,13,2,1,12,0,11.591780821917808,0
0,0,0,0,0,48,0,Graduation,54809,1,Married,13,6,22,57,13,63,1,4,5,2,4,0,1,11.586301369863014,0
0,0,0,0,0,53,0,PhD,62220,0,Together,16,12,12,375,12,799,6,5,5,7,6,55,1,12.67123287671233,1
0,0,0,0,0,66,0,Graduation,35701,0,Married,7,1,5,9,3,21,0,1,3,1,6,36,0,12.068493150684931,0
0,0,0,0,0,57,0,Graduation,35322,1,Together,12,9,13,37,7,28,0,3,4,2,8,34,2,12.64109589041096,0
0,0,0,0,0,54,0,Graduation,55635,0,Divorced,50,65,27,164,49,235,3,4,7,7,6,34,1,12.413698630136986,0
0,0,0,0,0,73,0,Graduation,53700,0,Single,69,5,83,233,41,263,5,4,8,5,5,94,1,12.654794520547945,0
0,0,0,0,0,56,0,Master,42169,1,Married,0,0,2,9,0,19,0,2,3,1,8,20,1,11.482191780821918,0
0,0,0,0,0,57,0,Graduation,70566,0,Single,84,28,21,215,28,381,5,2,9,6,3,4,1,11.517808219178082,0
0,1,1,0,0,70,0,PhD,46015,1,Together,0,0,6,2,0,38,0,1,3,1,7,25,1,11.0,0
0,0,1,0,0,39,0,Graduation,22518,1,Married,2,7,27,12,2,11,1,2,2,2,5,36,0,12.473972602739726,1
1,0,0,1,1,76,0,PhD,80360,0,Married,112,86,43,454,43,1493,4,2,5,4,2,56,0,12.112328767123287,0
0,0,0,0,0,51,0,Graduation,67445,0,Married,29,80,11,217,80,757,6,5,12,9,6,63,1,12.668493150684931,0
0,0,0,0,0,56,0,PhD,33581,2,Married,0,0,1,5,0,11,0,1,2,1,8,38,0,12.26027397260274,0
0,0,0,0,0,51,0,PhD,38410,0,Married,116,64,14,123,64,153,2,2,9,5,6,65,0,12.578082191780823,1
0,0,1,0,0,37,0,Graduation,29604,1,Together,7,6,14,13,6,7,0,1,3,1,9,88,0,11.345205479452055,0
0,0,0,0,0,33,0,Graduation,34935,0,Married,3,4,20,66,10,34,1,1,4,2,7,71,0,11.810958904109588,0
0,0,0,0,0,48,0,Graduation,31353,1,Married,3,0,7,10,1,10,1,2,2,1,8,24,1,11.287671232876713,0
0,0,0,0,0,53,0,PhD,79930,0,Married,67,86,17,740,51,792,5,1,8,3,2,72,0,12.67945205479452,0
0,0,0,0,0,64,0,Master,48330,0,Together,0,0,0,4,0,28,0,1,3,1,5,2,1,11.408219178082192,0
0,0,0,0,0,74,0,Graduation,72282,0,Single,90,27,153,419,139,503,7,1,9,5,7,70,0,11.734246575342466,1
0,0,0,0,0,69,0,Master,14661,0,Together,6,1,2,11,2,4,0,1,3,1,6,88,0,12.27945205479452,0
0,0,0,1,0,60,0,Graduation,59594,0,Married,0,4,9,29,0,457,1,1,7,8,7,74,1,12.479452054794521,0
0,0,0,0,0,60,0,PhD,54111,0,Widow,8,6,50,54,3,267,2,2,6,5,5,97,1,11.632876712328768,0
0,0,0,0,0,53,0,PhD,38578,1,Single,3,4,3,22,3,38,0,3,3,3,8,2,1,11.808219178082192,1
1,1,0,1,0,48,0,PhD,61996,0,Married,0,12,24,144,0,1050,4,3,8,6,5,27,1,12.197260273972603,1
0,0,0,0,0,75,0,PhD,56551,1,Widow,17,4,16,32,2,67,1,3,4,2,4,48,1,10.934246575342465,0
0,0,0,0,0,58,0,2n Cycle,67309,1,Together,149,47,95,181,95,515,6,15,9,9,7,76,1,12.219178082191782,0
0,0,0,0,0,63,0,Graduation,51195,1,Together,82,14,58,156,24,230,2,8,5,9,8,46,1,12.032876712328767,0
0,0,0,0,0,50,0,Graduation,22280,1,Together,3,1,2,4,1,2,0,1,2,1,8,85,0,11.901369863013699,0
0,0,0,0,0,43,0,2n Cycle,66664,0,Together,220,96,32,447,96,398,7,1,6,5,3,78,0,12.547945205479452,0
0,0,1,0,0,59,0,Graduation,55686,0,Divorced,37,0,26,199,47,673,3,2,5,6,4,27,1,12.158904109589042,0
0,0,0,0,0,51,0,Basic,18393,1,Married,16,10,4,13,0,7,0,2,3,3,8,2,0,11.04109589041096,0
0,0,0,0,0,52,0,Basic,18978,1,Married,4,8,15,1,7,2,0,1,3,1,8,41,0,12.336986301369864,0
0,0,0,0,0,48,0,Graduation,23763,1,Single,6,0,6,6,2,22,0,1,3,1,7,64,0,12.682191780821919,0
0,0,0,0,0,49,0,Graduation,37697,1,Single,11,6,8,21,4,34,1,1,3,2,6,82,0,11.178082191780822,0
0,0,0,0,0,65,0,2n Cycle,50523,1,Together,4,4,1,24,7,51,0,2,4,2,6,89,1,11.2986301369863,0
0,0,0,0,0,80,0,Master,62847,0,Together,80,168,61,706,76,521,6,1,4,3,2,45,0,12.241095890410959,0
0,0,0,0,0,53,0,Master,42618,1,Divorced,13,14,10,74,5,76,0,2,4,5,8,92,0,11.509589041095891,0
0,0,1,0,0,62,0,Graduation,80124,0,Married,205,84,241,398,84,483,7,1,8,3,1,47,0,10.797260273972602,0
0,0,0,0,0,46,0,Graduation,77298,0,Together,23,115,79,292,35,425,6,1,11,6,3,46,1,11.443835616438356,0
0,0,0,0,0,54,0,PhD,60585,1,Married,55,42,21,309,42,267,4,10,9,7,5,17,1,11.802739726027397,1
0,0,0,0,0,54,0,Graduation,25721,1,Married,3,3,15,6,6,1,1,1,2,1,7,75,0,11.895890410958904,1
0,0,0,0,0,56,0,Graduation,72460,0,Married,80,10,10,540,30,377,5,1,7,3,1,56,0,11.41095890410959,0
1,1,0,1,0,67,0,Graduation,48192,0,Married,153,43,29,204,58,1039,8,3,12,2,8,76,0,12.01917808219178,1
0,0,0,0,0,48,0,Graduation,85072,0,Single,194,92,241,391,11,494,4,1,10,3,0,94,0,11.01095890410959,0
1,0,0,1,1,40,0,Graduation,72903,0,Single,0,138,39,750,19,1067,5,1,8,7,4,74,0,11.454794520547946,1
0,0,0,0,0,67,0,Graduation,65148,0,Married,33,35,153,422,12,460,6,2,7,6,4,9,1,12.405479452054795,0
0,0,0,0,0,47,0,PhD,46377,1,Married,4,0,0,46,3,37,1,1,3,2,4,89,0,11.117808219178082,0
0,0,0,0,0,49,0,Graduation,78416,0,Together,188,38,183,279,38,453,7,2,10,7,3,99,1,10.794520547945206,0
0,0,0,0,0,60,0,Graduation,23478,0,Single,12,6,39,27,17,28,0,1,3,3,8,51,0,12.068493150684931,0
0,0,0,0,0,56,0,Graduation,23228,1,Together,6,2,0,18,1,13,0,2,3,2,8,71,0,11.210958904109589,0
0,0,0,0,0,51,0,PhD,30351,1,Together,3,0,2,24,3,14,0,1,2,3,9,19,0,11.852054794520548,1
0,0,0,1,0,74,0,PhD,64950,0,Single,12,0,63,72,0,819,2,2,10,11,7,29,1,12.668493150684931,0
0,0,0,1,0,64,0,PhD,54959,0,Divorced,0,0,24,60,0,1148,5,3,4,9,7,55,1,12.23013698630137,1
0,0,0,0,0,80,0,PhD,45576,0,Single,2,19,25,29,14,56,1,1,3,3,8,9,0,10.876712328767123,1
0,0,0,0,0,57,0,PhD,40706,2,Together,4,0,5,11,2,59,0,4,4,3,7,37,1,12.235616438356164,0
0,0,0,0,0,62,0,Basic,14918,0,Together,15,3,15,3,4,3,0,1,3,1,6,52,1,12.347945205479451,0
0,0,0,0,0,68,0,Graduation,36864,0,Single,17,5,89,39,0,204,2,3,4,5,8,53,1,12.665753424657535,1
1,0,0,0,1,45,0,PhD,76412,0,Single,23,53,17,804,71,840,4,1,8,5,3,15,0,11.93972602739726,1
0,0,0,0,0,65,0,2n Cycle,46779,1,Widow,0,1,7,3,0,12,1,1,2,0,4,55,1,11.753424657534246,0
0,0,0,0,0,39,0,Basic,20425,1,Married,3,12,17,5,16,4,0,2,3,2,7,5,0,12.454794520547946,0
0,0,1,0,0,71,0,Graduation,50501,1,Married,13,0,152,38,0,297,4,7,4,5,6,10,1,11.819178082191781,1
0,0,0,0,1,69,0,Master,58656,0,Together,16,12,12,194,24,962,8,4,13,7,6,25,1,12.561643835616438,0
0,0,1,0,0,55,0,PhD,38097,1,Married,0,2,69,35,1,77,2,4,2,3,7,70,1,12.493150684931507,1
0,0,0,0,0,44,0,Basic,34445,0,Married,208,122,30,122,129,228,2,6,8,11,9,92,0,12.208219178082192,0
0,0,0,0,0,52,0,Master,44051,1,Divorced,6,7,18,58,3,79,1,4,4,3,6,20,1,12.202739726027398,1
0,0,0,0,0,45,0,Graduation,37406,1,Married,2,0,3,8,2,2,0,1,2,1,8,18,0,11.506849315068493,1
0,0,0,0,0,76,0,Master,81698,0,Married,111,28,47,520,123,179,8,1,13,3,1,4,0,11.432876712328767,1
0,0,1,0,0,52,0,Graduation,31814,1,Married,4,3,20,20,1,35,0,2,3,2,9,73,0,12.172602739726027,0
0,0,0,0,0,79,0,Graduation,37760,0,Together,150,5,28,38,12,84,1,2,6,4,7,20,0,12.616438356164384,0
0,0,0,0,0,55,0,Graduation,53187,1,Together,7,2,10,30,7,211,1,2,6,4,5,66,0,11.463013698630137,0
0,0,0,0,0,46,0,Graduation,27244,1,Married,3,5,46,17,24,6,2,2,2,2,7,84,0,11.101369863013698,0
0,0,0,0,0,49,0,Graduation,36283,1,Together,8,5,5,5,0,6,0,2,3,1,4,42,1,10.997260273972604,0
0,0,0,0,0,45,0,Graduation,81741,0,Single,58,153,38,940,134,249,6,0,7,6,2,75,0,11.824657534246576,0
0,0,0,0,1,63,0,2n Cycle,82122,0,Together,151,22,100,350,25,734,9,1,13,3,1,89,0,11.66027397260274,0
0,0,0,0,0,76,0,PhD,156924,0,Married,1,1,1,2,1,2,0,0,0,0,0,85,0,11.621917808219179,0
0,0,0,0,0,42,0,Graduation,22148,0,Single,0,5,11,14,4,15,0,1,3,1,7,16,0,11.0,0
0,0,0,0,0,72,0,Master,54348,1,Married,0,0,4,16,0,70,0,2,4,2,6,51,1,10.846575342465753,0
0,0,0,0,0,71,1,Graduation,38998,1,Married,0,1,5,14,0,34,0,3,3,2,8,92,1,12.441095890410958,0
0,0,0,0,0,57,0,Graduation,64590,0,Married,36,138,30,168,46,920,4,1,10,9,6,98,0,12.495890410958904,0
0,0,0,0,0,54,0,Graduation,76445,1,Married,140,107,35,309,80,739,5,1,13,2,6,2,0,12.53972602739726,0
0,0,0,0,0,57,0,Graduation,61314,0,Married,97,0,172,189,172,378,5,2,12,5,3,1,1,11.967123287671233,0
0,0,0,0,0,60,0,Master,65735,1,Together,4,7,11,119,15,239,2,5,6,6,7,37,1,11.347945205479451,0
0,0,0,0,0,49,0,Graduation,74068,0,Married,140,30,15,537,76,783,10,1,9,4,2,14,0,12.068493150684931,0
0,0,0,0,0,53,0,Graduation,64474,0,Together,56,35,93,172,86,381,2,2,10,8,5,59,1,11.473972602739726,0
0,0,1,0,0,50,0,2n Cycle,19789,1,Together,28,5,28,9,6,2,1,3,3,2,5,24,0,11.394520547945206,0
1,0,0,0,1,38,0,PhD,74004,0,Single,42,48,48,560,176,784,6,1,4,4,3,5,0,11.131506849315068,1
0,0,0,0,0,49,0,Master,21024,0,Together,6,4,18,18,2,36,0,1,4,2,7,89,0,11.775342465753425,0
0,0,0,0,0,37,0,Graduation,68487,0,Married,33,12,89,385,89,758,7,1,13,9,4,48,0,12.246575342465754,0
0,0,0,1,0,61,0,Master,63972,0,Single,0,63,12,254,12,928,4,4,10,5,4,93,1,12.361643835616439,0
0,0,0,0,0,46,0,Graduation,85693,0,Together,185,172,111,183,132,386,5,2,11,9,5,59,1,11.98082191780822,0
0,0,0,0,0,61,0,Graduation,51983,0,Divorced,10,0,30,115,7,631,2,3,10,9,7,95,1,12.616438356164384,0
0,0,0,0,0,50,0,2n Cycle,11448,0,Divorced,6,0,6,0,2,0,0,1,2,1,6,16,0,11.326027397260274,0
0,0,0,0,0,59,0,Master,33564,0,Together,0,0,7,3,0,61,1,1,3,1,5,51,1,10.802739726027397,0
0,0,0,0,0,41,0,Graduation,27255,1,Married,0,1,2,11,1,22,0,1,3,1,7,3,0,11.43013698630137,0
0,0,0,0,0,57,0,Graduation,63967,0,Married,73,84,162,141,35,387,4,3,12,4,2,57,1,11.676712328767124,0
0,0,0,0,0,43,0,Graduation,28567,1,Single,2,3,6,22,2,11,0,2,3,2,6,57,0,11.821917808219178,0
0,0,0,0,0,43,0,Graduation,71853,0,Together,141,108,32,413,97,358,8,1,6,2,1,29,0,11.931506849315069,0
0,0,0,1,0,66,0,Graduation,52332,0,Divorced,7,5,2,33,0,212,2,1,6,3,4,63,0,11.624657534246575,0
0,0,0,0,0,49,0,Graduation,46049,1,Married,19,9,19,112,14,342,2,10,9,5,7,11,1,11.728767123287671,1
0,0,0,0,0,65,0,PhD,38201,0,Together,0,0,12,23,0,233,1,4,5,5,8,19,1,12.04109589041096,0
0,0,0,0,0,54,0,Graduation,71796,0,Together,167,21,32,311,75,354,3,1,4,9,4,54,0,11.468493150684932,0
0,0,0,0,0,60,0,Graduation,73538,0,Married,99,76,107,428,137,811,4,3,9,10,7,92,1,12.38082191780822,0
0,0,0,0,0,49,0,Master,37509,1,Together,12,5,5,56,8,37,0,2,4,3,7,24,0,12.583561643835617,0
0,0,0,0,0,43,0,2n Cycle,66664,0,Together,220,96,32,447,96,398,7,1,6,5,3,78,0,12.547945205479452,0
0,0,0,0,0,54,0,Master,30538,1,Together,8,0,20,52,3,284,0,4,4,9,10,27,0,12.531506849315068,0
1,0,1,0,1,50,0,Graduation,83829,0,Divorced,186,161,27,430,161,897,7,0,6,4,1,78,0,11.512328767123288,1
0,0,0,1,0,53,0,PhD,44325,0,Married,0,0,5,21,0,516,2,4,7,8,8,69,1,12.101369863013698,0
0,0,1,0,0,52,0,PhD,35860,1,Divorced,4,0,20,8,2,15,1,2,2,1,5,37,1,10.901369863013699,0
0,0,0,0,0,54,0,PhD,32892,1,Together,2,0,2,15,1,26,0,2,3,3,8,78,0,10.884931506849314,0
0,0,0,0,0,132,0,2n Cycle,60182,0,Single,7,0,2,5,0,8,0,1,2,1,4,23,1,10.906849315068493,0
0,0,1,0,0,66,0,Graduation,61180,0,Married,6,24,218,29,24,403,5,2,6,5,3,70,1,10.972602739726028,0
0,0,0,0,0,43,0,Graduation,19444,1,Together,3,0,10,23,2,16,1,3,2,4,7,8,0,11.136986301369863,1
1,0,0,1,0,57,0,Graduation,61671,0,Divorced,0,7,28,56,0,641,4,8,6,10,8,23,1,10.860273972602739,0
0,0,0,0,0,41,0,PhD,70643,0,Married,23,107,33,304,143,1218,8,1,4,5,6,66,0,12.493150684931507,1
0,0,0,0,1,34,0,Graduation,89891,0,Together,59,22,183,132,28,412,6,1,8,11,4,17,0,11.994520547945205,0
0,0,0,0,0,56,0,Graduation,56796,0,Married,62,38,37,161,47,656,9,3,7,8,7,24,1,12.153424657534247,0
0,0,0,0,0,37,0,Graduation,38872,1,Married,3,3,22,21,19,23,0,2,3,3,8,93,0,11.871232876712329,0
0,0,0,0,0,66,0,PhD,36732,1,Married,10,5,7,3,1,21,1,3,4,1,2,71,1,11.287671232876713,0
0,0,0,0,0,70,0,Graduation,57959,0,Single,43,16,33,322,24,430,7,5,11,4,3,71,1,11.947945205479453,0
0,0,0,0,0,62,0,PhD,23091,1,Single,0,0,2,11,0,35,1,4,3,2,7,98,1,10.876712328767123,0
0,0,0,0,0,38,0,Graduation,25545,1,Married,16,1,85,64,12,32,2,3,3,2,6,35,0,12.594520547945205,1
0,0,0,0,0,79,0,Master,68657,0,Married,119,34,22,471,68,482,5,1,9,3,7,4,0,12.142465753424657,0
0,0,0,0,0,66,0,PhD,68805,0,Divorced,17,2,20,49,13,182,1,1,7,3,2,73,1,11.56986301369863,0
0,0,0,0,0,50,0,Graduation,40794,0,Married,4,23,50,73,23,261,3,2,5,6,7,18,1,12.016438356164384,0
0,0,0,0,0,45,0,Graduation,80011,0,Married,82,76,102,536,178,421,6,2,5,8,4,3,1,11.956164383561644,0
0,0,0,0,0,56,0,Graduation,18589,0,Single,15,4,13,25,12,6,1,2,3,2,7,89,0,12.276712328767124,0
0,0,0,0,0,62,0,Master,38620,0,Together,34,17,89,44,22,112,5,1,3,2,3,56,0,11.923287671232877,0
0,0,0,0,0,51,0,Master,46014,1,Together,19,0,44,59,9,410,1,10,8,7,7,21,1,12.224657534246575,0
0,0,0,0,0,54,0,Graduation,1730,0,Divorced,1,1,1,3,1,1,0,15,0,0,20,65,0,10.904109589041095,0
0,0,0,0,0,62,0,Graduation,49980,0,Single,13,1,14,54,9,104,1,2,5,3,5,79,1,11.471232876712328,0
0,0,0,0,0,70,0,Graduation,62535,0,Single,0,48,52,90,45,163,2,1,8,3,3,13,1,11.526027397260274,0
0,0,0,0,0,50,0,Graduation,51948,0,Married,71,33,41,54,30,82,2,2,4,5,5,51,1,11.56986301369863,0
0,0,0,0,0,66,0,Master,33051,0,Widow,108,71,219,243,94,100,1,3,8,9,9,15,0,12.657534246575343,1
0,0,0,0,0,52,0,Graduation,51148,1,Married,8,6,12,45,9,235,1,4,6,5,6,38,1,12.147945205479452,0
0,0,1,0,0,48,0,Graduation,56628,0,Single,7,5,171,82,17,479,6,2,5,7,5,30,1,11.063013698630137,0
0,0,0,0,1,79,0,Graduation,78569,0,Married,207,79,95,622,175,558,6,1,4,4,1,14,0,11.145205479452056,1
0,0,0,0,0,52,0,Graduation,67432,0,Married,177,79,170,341,136,432,5,2,4,8,4,69,1,12.04109589041096,0
0,0,1,0,1,49,0,Master,81929,1,Married,49,55,185,278,0,1486,4,2,10,4,6,60,0,12.536986301369863,1
1,0,0,0,0,39,0,PhD,69867,0,Single,33,0,54,512,130,196,5,1,8,3,1,30,0,12.03013698630137,1
0,0,0,0,0,60,0,PhD,36921,1,Divorced,3,1,4,12,1,17,0,2,3,2,7,74,1,11.70958904109589,0
0,0,0,0,0,51,0,PhD,25509,1,Divorced,10,3,11,30,7,40,0,3,3,3,9,15,0,12.567123287671233,1
1,0,0,1,1,76,0,Graduation,72025,0,Married,43,0,0,617,50,967,8,1,13,4,2,46,0,10.956164383561644,1
0,0,0,0,0,33,0,Master,42670,0,Together,20,2,15,46,4,154,2,1,4,4,4,12,0,11.961643835616439,0
0,0,0,0,0,38,0,Graduation,57100,1,Single,15,11,17,99,11,158,2,2,7,3,3,9,0,10.904109589041095,0
0,0,0,0,0,44,0,Graduation,26872,0,Married,3,10,32,8,16,3,1,1,2,1,6,0,0,11.490410958904109,0
0,0,0,0,0,57,0,PhD,29187,1,Married,0,0,2,6,0,26,0,1,3,1,8,43,0,11.92876712328767,0
0,0,1,0,0,43,0,Graduation,42081,1,Married,54,10,27,110,6,175,3,2,4,6,6,86,0,12.126027397260273,0
1,0,0,0,0,62,0,PhD,81300,0,Married,32,12,36,145,12,1004,3,3,5,10,5,17,1,12.452054794520548,1
0,0,0,0,0,80,0,Graduation,69755,0,Married,111,77,93,373,23,217,6,1,12,3,1,23,0,11.528767123287672,0
0,0,0,0,0,39,0,Graduation,33235,1,Together,2,0,6,16,1,45,0,1,3,3,7,71,0,11.183561643835617,0
0,0,0,0,0,54,0,Graduation,34600,1,Together,8,33,15,60,3,199,2,5,5,5,8,8,1,12.27945205479452,1
0,0,0,0,0,45,0,PhD,43974,1,Married,0,0,72,101,0,378,4,5,6,6,7,19,0,12.334246575342465,0
1,0,0,0,0,42,0,2n Cycle,81698,0,Single,30,45,45,115,160,709,2,1,5,8,5,1,0,12.117808219178082,1
1,0,0,1,0,40,0,PhD,37929,0,Single,3,2,10,46,2,202,2,2,5,4,7,49,0,11.704109589041096,1
0,0,0,0,0,57,0,Master,23748,1,Divorced,12,6,8,29,15,6,1,3,3,2,8,97,0,12.391780821917807,0
0,0,0,0,0,47,0,PhD,37717,1,Married,4,0,5,6,1,9,0,1,2,1,9,31,0,12.386301369863014,0
0,0,0,0,0,58,0,Graduation,79146,1,Single,21,16,16,223,43,245,1,2,8,8,6,33,1,10.96986301369863,0
0,0,0,0,0,54,0,Graduation,55239,0,Single,23,17,106,238,24,371,5,3,11,7,5,59,1,11.747945205479452,0
0,0,0,0,0,69,0,Master,50943,0,Together,2,0,6,7,0,31,0,1,3,1,5,49,1,11.810958904109588,0
1,0,0,0,1,44,0,Graduation,91065,0,Single,179,114,114,108,137,822,9,1,9,7,3,33,0,12.136986301369863,1
0,0,0,0,0,36,0,Graduation,31928,1,Together,4,4,5,24,2,33,0,2,4,3,7,5,0,11.043835616438356,0
0,0,0,0,0,40,0,Graduation,44322,1,Married,3,0,3,40,0,46,0,2,3,3,8,30,0,10.824657534246576,0
0,0,0,0,0,39,0,Graduation,32880,1,Married,7,4,2,15,6,8,0,1,3,1,8,76,0,12.356164383561644,0
1,0,0,0,0,49,0,Master,72309,0,Single,50,0,0,883,38,960,6,1,8,5,3,64,0,12.09041095890411,1
0,0,0,0,0,67,0,PhD,71691,0,Single,240,130,43,411,32,336,7,1,5,4,2,0,0,11.073972602739726,1
0,0,0,0,0,42,0,Master,27100,1,Married,2,0,10,13,0,12,0,1,3,1,7,64,0,12.021917808219179,0
0,0,0,1,0,76,0,Master,62845,1,Married,0,0,34,45,0,1099,4,11,10,3,8,3,1,12.531506849315068,1
0,0,0,0,0,40,0,2n Cycle,7500,1,Together,13,17,34,17,14,5,1,4,3,2,9,98,0,12.698630136986301,0
0,0,0,0,0,62,0,Graduation,34377,0,Single,3,0,26,22,1,62,2,2,2,2,7,55,1,12.23013698630137,0
0,0,0,0,0,58,0,PhD,59062,2,Married,3,1,9,12,0,46,0,2,3,2,4,74,1,11.526027397260274,0
0,0,0,0,0,49,0,PhD,66476,0,Divorced,47,18,78,126,48,372,2,2,11,5,4,99,1,12.101369863013698,0
0,0,0,0,0,36,0,Graduation,46107,1,Single,16,9,33,27,9,31,1,1,4,1,3,78,0,11.169863013698631,0
0,0,0,0,0,67,0,Graduation,51876,0,Married,28,27,6,102,48,99,2,1,8,2,1,88,0,11.493150684931507,0
0,0,0,0,0,74,0,Graduation,75903,0,Married,130,108,100,185,38,340,6,2,9,6,3,50,1,12.013698630136986,0
0,0,0,0,0,61,0,PhD,31686,1,Married,0,0,1,5,0,11,0,2,3,1,6,31,1,10.854794520547944,0
0,0,0,0,0,50,0,2n Cycle,17003,1,Married,4,5,7,12,8,2,0,3,4,2,5,37,0,11.342465753424657,0
0,0,0,0,0,35,0,Graduation,35765,1,Married,0,3,15,30,5,22,0,2,4,2,6,86,0,11.336986301369864,0
0,0,0,0,0,38,0,Master,41020,0,Single,7,1,36,54,7,112,2,1,4,3,3,68,0,11.457534246575342,0
